id	event	tweet	offensive	emotion
3D3B8GE892X75QCYX16KEDO56899P7	ChampionsLeague	Van Dijk дивиться на м'яч на обох голах. Ти просто ненавидиш бачити це. # BARLFC # ЛігаЧемпіонів	NO	disgust
3OND0WXMHWLWN55RMZE1XINPBEHHEM	LaLiga	Гол Мессі і ми є чемпіонами на ще один сезон 🏆 #LaLigaSantander #LaLiga #BarçaLevante	NO	joy
3S8APUMBJXPE2621HIOBTP5RS2RFBM	GameOfThrones	Незважаючи на те, що це було в самому центрі боїв та смертей, ця сцена була справді красивою. #GameofThrones https://t.co/dCzSdmwN7n	NO	joy
3N3WJQXELSW6ELC1K0YYN977VSZL2U	GretaThunberg	Ґрета Тунберґ така натхнення. З тих пір, як вона протестувала, усвідомлення клімату дуже зросло 💛♻️#gretathunberg #youth4climate #lovebees🐝 #bee_the_change🐝💛 https://t.co/xBL4nBYKWk	NO	joy
3VADEH0UHC3PA58X676BV8TVYWWSPZ	Venezuela	Це дуже важко дивитись #Венесуела https://t.co/TV6eRbUcyC	NO	sadness
391JB9X4ZYEL1JYC9I5HNI8QCXBMKJ	GameOfThrones	Я не можу повірити, що моя сестра настільки захопилася #GameofThrones, що купила цей проклятий собачий іграшковий #smh https://t.co/Zf4u8Zmyxe	NO	surprise
3SBX2M1TKDTR8W71GJPIXA3ZPCEQ4G	NotreDame	Наскільки я знаю, я вірю, що користувач спричинив пожежу і намагається втрутитися в розслідування та перекинути вину на інших ... для мене він виглядає винним, хмм 🤔 Якщо крякає, як качка?! #NotreDame #NotreDameCathedralFire https://t.co/i5imr0b79o	OFF	anger
3XBYQ44Z6PAG9EID7TPWX7XDTCFTWM	ChampionsLeague	"Барселона грала як чемпіони. Ідеальна гра. Витримали шторм Ліверпуля і використали свої можливості, на відміну від гостей." #bbcfootball #Лігачемпіонів	NO	joy
39N6W9XWRDTGTER72U8DJL34EQ7YGH	ChampionsLeague	Гравці Барселони думають, що вони всі Мессі і можуть робити дурниці #ЧемпіонськаЛіга.	NO	disgust
37OPIVELUU9TXSOF6UCF1ZXYQZHAHI	WorldBookDay	Щасливого світового дня книги #WorldBookDay 🎶Issagoal USER USER_YBNL USER USER на #FLORIDE ✌️💃🕴️#CelebrityTwosday з USER 💅X USER 👟.	NO	joy
37S0QRNUFBMMLTU76SYVSVY4XSO88U	NotreDame	Коли я думаю про Францію, я думаю про історію, традиції, красу та дружбу. Користувач встановив амбітну мету відбудови після пожежі катедрального собору Нотр-Дам. Я не можу дочекатися його перегляду через 5 років, коли все буде відновлено.	NO	joy
34HEO7RUG606MM2I2ZO9F3Z4D8HARH	GameOfThrones	Цікавою річчю про #GameofThrones #GOTS08E03 є те, що можна побачити Нічного Короля, який посміхається. ЕПІЧНО https://t.co/QytU9OU8vt	NO	joy
3D1TUISJWI6D8WDXIHBR1CA7XFPUI8	GameOfThrones	Спати час... між #GameofThrones та #AvengersEndGame сьогодні ввечері я розбите. Справді насолоджувався Avengers ... втомлений Тор? Я все ще хотів би 😉.	NO	joy
356TQKY9XF3ILFPOWN6PEV29M8K788	WorldBookDay	Сьогодні #WorldBookDay, і ці швидкі готові до наступної глави. https://t.co/QNVFDx9ipW	NO	joy
3QHITW7OYOF6ALNIPKZ9ADPZHMDAQE	ChampionsLeague	Суарес на своєму найбруднішому рівні. Справжній біль у задниці та показуючи нульовий шанобування своїй колишній клуб під час забиття, як це й повинно бути. Немає жодної з тих провальних святкувань, які ми бачимо так часто. Матч у прямому ефірі #BARLIV #ЛігаЧемпіонів	OFF	anger
3WPCIUYH1AEH08IMQYK65J8SMWBTDF	LaLiga	Дембеле вже виграв таку ж кількість чемпіонатів Ла Ліги, як і Кріштіану Роналду 😂😂😂	NO	joy
3MQY1YVHS3QU1CQPTN9496B2JYJ2BM	Venezuela	Люди Мадуро люблять його. Єдині, хто не бажає йому у владі - це американці... Тому що вони хочуть вкрасти все, що є у його країні 😡 #Венесуела https://t.co/mXxX47nin8	NO	disgust
386659BNTLNMS45JC3C1K65E0O901I	ChampionsLeague	Найлегший матч для Барселони усіх часів #Ліверпуль #ЛігаЧемпіонів #Вести.	NO	joy
3MQKOF1EE2U9SPMGL3PHS3FRQQPWD4	Venezuela	Користувачі Користувачі США #Венесуела - ваша проблема! #Венесуела - ваша справжня загроза, а не #fronterasur не USER MOVE #actionreally	NO	anger
3G57RS03HHBSCW9GSDIR6KBA92Y25M	ChampionsLeague	До фанатів Ліверпуля, які напали на чоловіка - так, це було нападом - ви сором для нашого клубу, і ви не заслуговуєте права відвідувати будь-які матчі в майбутньому. Не псуйте ім'я нам, що за абсолютне відстій. Карма дійде вас. #LFC #ChampionsLeague	NO	disgust
379OL9DBSSK1E44ZOO23R4HHADCY9Q	ChampionsLeague	Чому USER один з найбільших негідників граючи в футбол?!?! #FCBLIV #ЛігаЧемпіонів #UEFAЛігаЧемпіонів #FCBarcelona	OFF	anger
39RRBHZ0AU7ZG1R7NB9IXTFG7ZXZVW	Venezuela	Комуністи завжди є небезпечними тваринами, але ніколи не бувають більш небезпечними, ніж тоді, коли їх засаджують і вони стикаються з втратою влади. Режим Мадуро здатен на все на цьому етапі. Моліться за народ Венесуели. #VenezuelaLibre #ВенесуелаЛібре	NO	fear
3IV1AEQ4DRJB5AQQXWVMHL7ID3N8JJ	GameOfThrones	Дуже здивований бачити стільки негативу щодо #GameOfThrones #GOTS8E3. В ньому було пару недоліків, наприклад, різке затемнення та можливо тривалість, але у всьому я був на межі своєї сидінь. Думаю, це зробило все, що потрібно було зробити.	NO	surprise
3H781YYV6TOMSEWMMTVQB1QDM89ETQ	Venezuela	Ми хочемо бути схожі з Венесуелою? Боріться з соціалістичним захопленням Америки, або це може статися з нами! Соціалізм - це гірше. Соціалізм вбиває. Не будьте дурними. Історія повторюється. Соціалізм не працює.	NO	fear
3FBEFUUYRKBD034YABLB4888HL16AD	ChampionsLeague	Великий гол від Суареса, насправді. Але його тактика перед забиттям голу така смішна 😅 #LFC #BARLIV #ChampionsLeague #UCL	NO	surprise
3UXQ63NLAAS02YCX3TR9O2ABPY8LBS	NotreDame	Так сумно бачити пожежу в соборі #NotreDame.	NO	sadness
3DZKABX2ZIBM88GXVXPAMVEVYHBCVA	Venezuela	Це справжня демократія - топтати народ броньованими машинами? Ганьба вам. #Венесуела #ВенесуелаБезЗаходу	NO	disgust
3LN50BUKPVH26SD7MY9AJMF062NLPD	NotreDame	Вогонь ще досі полум'яно горів, коли французькі влади вже почали говорити пресі, що все під контролем, нічого не сталося, пожежа сталася випадково ?? Кожен з половиною розуму зрозумів би, що це навмисна брехня #ПожежаКафедральногоКатедрального СоборуNotreDame.	NO	anger
3126F2F5F89O0M3F5CM66RPGX5PPEX	GretaThunberg	Зміна клімату може призвести до небезпеки харчової безпеки для мільйонів людей. Нам потрібні кращі підходи до адаптації та послаблення наслідків. #змінаклімату #ҐретаТунберг https://t.co/zO0LrbqmJy	NO	fear
